,startdate,pollster,samplesize,population,approve,disapprove
1211,2/8/2021,Morning Consult,15000.0,a,55.0,33.0
1212,2/9/2021,Morning Consult,15000.0,a,55.0,33.0
1213,2/9/2021,Ipsos,1001.0,a,57.0,35.0
1214,2/10/2021,Morning Consult,15000.0,a,55.0,33.0
1215,2/3/2021,Gallup,1021.0,a,56.0,40.0
1216,2/7/2021,Saint Leo University,1000.0,a,60.9,32.3
1217,2/11/2021,Morning Consult,15000.0,a,55.0,34.0
1218,2/12/2021,Morning Consult,15000.0,a,54.0,34.0
1219,2/11/2021,Quinnipiac University,1056.0,a,50.0,38.0
1220,2/12/2021,Morning Consult,3300.0,a,56.0,34.5
1221,2/13/2021,Morning Consult,15000.0,a,54.0,34.0
1222,2/13/2021,YouGov,1500.0,a,54.0,37.0
1223,2/14/2021,Morning Consult,15000.0,a,54.0,34.0
1224,2/15/2021,Morning Consult,15000.0,a,54.0,35.0
1225,2/16/2021,Morning Consult,15000.0,a,54.0,35.0
1226,2/17/2021,Morning Consult,15000.0,a,54.0,35.0
1227,2/17/2021,Ipsos,1005.0,a,56.0,36.0
1228,2/17/2021,American Research Group,1100.0,a,58.0,34.0
1229,2/18/2021,Morning Consult,15000.0,a,54.0,35.0
1230,2/18/2021,Morning Consult,2200.0,a,57.0,33.0
1231,2/19/2021,Morning Consult,15000.0,a,54.0,35.0
1232,2/19/2021,YouGov,1500.0,a,51.0,36.0
1233,2/20/2021,Morning Consult,15000.0,a,54.0,35.0
1234,2/20/2021,YouGov,1556.0,a,50.0,38.0
1235,2/21/2021,Morning Consult,15000.0,a,54.0,35.0
1236,2/22/2021,Marist College,1275.0,a,51.0,38.0
1237,2/22/2021,Morning Consult,15000.0,a,54.0,35.0
1238,2/23/2021,Morning Consult,15000.0,a,54.0,35.0
1239,2/24/2021,Ipsos,1004.0,a,57.0,37.0
1240,2/24/2021,Morning Consult,15000.0,a,54.0,35.0
1241,2/25/2021,Morning Consult,15000.0,a,54.0,35.0
1242,2/24/2021,IBD/TIPP,1280.0,a,53.0,30.0
1243,2/26/2021,Léger,1002.0,a,48.0,38.0
1244,2/25/2021,AP-NORC,1434.0,a,60.0,40.0
1245,2/25/2021,Monmouth University,802.0,a,51.0,42.0
1246,2/26/2021,Morning Consult,15000.0,a,54.0,35.0
1247,2/25/2021,Morning Consult,45000.0,a,54.0,36.0
1248,2/27/2021,Morning Consult,15000.0,a,54.0,35.0
1249,2/26/2021,Morning Consult,2200.0,a,56.0,37.0
1250,2/27/2021,YouGov,1500.0,a,50.0,39.0
1251,2/26/2021,Morning Consult,45000.0,a,54.0,36.0
1252,2/28/2021,Morning Consult,15000.0,a,54.0,36.0
1253,2/27/2021,Morning Consult,45000.0,a,54.0,36.0
1254,2/28/2021,Morning Consult,45000.0,a,54.0,36.0
1255,3/1/2021,Pew Research Center,6011.0,a,54.0,42.0
1256,3/1/2021,Morning Consult,45000.0,a,55.0,36.0
1257,3/3/2021,Ipsos,1005.0,a,58.0,35.0
1258,3/2/2021,Morning Consult,45000.0,a,55.0,36.0
1259,3/4/2021,Morning Consult,2201.0,a,58.0,34.0
1260,3/3/2021,Morning Consult,45000.0,a,55.0,36.0
1261,3/3/2021,Marist College,1227.0,a,49.0,42.0
1262,3/3/2021,CNN/SSRS,1009.0,a,51.0,41.0
1263,3/4/2021,The Bullfinch Group,1200.0,a,56.0,36.0
1264,3/4/2021,Morning Consult,45000.0,a,55.0,36.0
1265,3/6/2021,YouGov,1500.0,a,50.0,40.0
1266,3/1/2021,Gallup,1010.0,a,54.0,42.0
1267,3/5/2021,Morning Consult,45000.0,a,55.0,36.0
1268,3/6/2021,Morning Consult,45000.0,a,55.0,36.0
1269,3/9/2021,YouGov,1306.0,a,60.0,40.0
1270,3/7/2021,Morning Consult,45000.0,a,56.0,35.0
1271,3/10/2021,Ipsos,1001.0,a,54.0,39.0
1272,3/8/2021,Morning Consult,45000.0,a,56.0,35.0
1273,3/9/2021,Morning Consult,45000.0,a,55.0,36.0
1274,3/10/2021,YouGov,2382.0,a,62.0,38.0
1275,3/10/2021,Morning Consult,45000.0,a,56.0,35.0
1276,3/11/2021,Morning Consult,45000.0,a,56.0,35.0
1277,3/12/2021,Morning Consult,45000.0,a,56.0,35.0
1278,3/13/2021,YouGov,1500.0,a,53.0,37.0
1279,3/13/2021,Morning Consult,45000.0,a,56.0,35.0
1280,3/14/2021,Morning Consult,45000.0,a,56.0,35.0
1281,3/15/2021,Morning Consult,2200.0,a,60.0,33.0
1282,3/17/2021,Ipsos,1005.0,a,59.0,35.0
1283,3/15/2021,Morning Consult,45000.0,a,55.0,36.0
1284,3/17/2021,American Research Group,1100.0,a,60.0,34.0
1285,3/16/2021,Morning Consult,45000.0,a,56.0,36.0
1286,3/18/2021,Morning Consult,2200.0,a,58.5,35.0
1287,3/17/2021,Morning Consult,45000.0,a,55.0,36.0
1288,3/17/2021,Morning Consult,2200.0,a,56.0,37.0
1289,3/18/2021,Morning Consult,45000.0,a,55.0,36.0
1290,3/19/2021,Morning Consult,45000.0,a,56.0,36.0
1291,3/18/2021,SurveyMonkey,16336.0,a,56.0,42.0
1292,3/20/2021,YouGov,1500.0,a,50.0,41.0
1293,3/20/2021,Morning Consult,45000.0,a,55.0,36.0
1294,3/23/2021,YouGov,1606.0,a,53.0,36.0
1295,3/22/2021,Marist College,1309.0,a,52.0,40.0
1296,3/21/2021,Morning Consult,45000.0,a,55.0,36.0
1297,3/24/2021,Ipsos,1005.0,a,53.0,41.0
1298,3/23/2021,Morning Consult,2140.0,a,57.0,36.5
1299,3/22/2021,Morning Consult,45000.0,a,54.0,36.0
1300,3/24/2021,Morning Consult,2200.0,a,57.0,36.0
1301,3/23/2021,Morning Consult,45000.0,a,54.0,36.0
1302,3/25/2021,Morning Consult,2041.0,a,55.0,38.0
1303,3/24/2021,Morning Consult,45000.0,a,54.0,36.0
1304,3/25/2021,Morning Consult,45000.0,a,54.0,36.0
1305,3/26/2021,AP-NORC,1166.0,a,61.0,38.0
1306,3/27/2021,YouGov,1500.0,a,48.0,40.0
1307,3/26/2021,Morning Consult,45000.0,a,54.0,36.0
1308,3/27/2021,Morning Consult,45000.0,a,54.0,36.0
1309,3/28/2021,Morning Consult,45000.0,a,54.0,36.0
1310,3/30/2021,Morning Consult,2200.0,a,57.0,36.0
1311,3/31/2021,Ipsos,1005.0,a,54.0,41.0
1312,3/29/2021,Morning Consult,45000.0,a,55.0,36.0
1313,3/31/2021,IBD/TIPP,1436.0,a,53.0,33.0
1314,3/30/2021,Morning Consult,45000.0,a,55.0,36.0
1315,4/2/2021,Morning Consult,2200.0,a,54.0,39.0
1316,3/31/2021,Morning Consult,45000.0,a,55.0,36.0
1317,4/2/2021,Morning Consult,2200.0,a,57.0,37.0
1318,4/1/2021,Morning Consult,45000.0,a,55.0,36.0
1319,4/2/2021,Morning Consult,45000.0,a,55.0,36.0
1320,4/3/2021,YouGov,1500.0,a,49.0,41.0
1321,4/3/2021,Morning Consult,45000.0,a,55.0,36.0
1322,4/4/2021,Morning Consult,45000.0,a,55.0,36.0
1323,4/6/2021,YouGov,1649.0,a,52.0,38.0
1324,4/5/2021,Pew Research Center,5109.0,a,59.0,39.0
1325,4/5/2021,Morning Consult,45000.0,a,54.0,37.0
1326,4/7/2021,Ipsos,1005.0,a,56.0,37.0
1327,4/6/2021,Morning Consult,45000.0,a,55.0,36.0
1328,4/8/2021,CNBC/Hart Research/Public Opinion Strategies,802.0,a,47.0,41.0
1329,4/8/2021,Monmouth University,800.0,a,54.0,41.0
1330,4/7/2021,Morning Consult,45000.0,a,55.0,36.0
1331,4/8/2021,Quinnipiac University,1237.0,a,48.0,42.0
1332,4/7/2021,Marist College,1266.0,a,53.0,39.0
1333,4/8/2021,Morning Consult,45000.0,a,54.0,37.0
1334,4/1/2021,Gallup,961.0,a,57.0,40.0
1335,4/10/2021,YouGov,1500.0,a,49.0,42.0
1336,4/9/2021,Morning Consult,45000.0,a,54.0,37.0
1337,4/10/2021,Morning Consult,45000.0,a,55.0,37.0
1338,4/11/2021,Morning Consult,45000.0,a,54.0,37.0
1339,4/12/2021,Ipsos,4423.0,a,55.0,40.0
1340,4/12/2021,Ipsos,4423.0,a,55.0,40.0
1341,4/12/2021,Morning Consult,45000.0,a,54.0,37.0
1342,4/14/2021,Ipsos,1005.0,a,54.0,38.0
1343,4/13/2021,Morning Consult,45000.0,a,54.0,38.0
1344,4/14/2021,Morning Consult,45000.0,a,53.0,38.0
1345,4/15/2021,Morning Consult,2200.0,a,58.0,35.0
1346,4/15/2021,Morning Consult,45000.0,a,54.0,37.0
1347,4/16/2021,Morning Consult,2200.0,a,57.0,36.0
1348,4/17/2021,American Research Group,1100.0,a,59.0,35.0
1349,4/17/2021,YouGov,1500.0,a,49.0,38.0
1350,4/16/2021,Morning Consult,45000.0,a,54.0,37.0
1351,4/17/2021,NBC News,1000.0,a,53.0,39.0
1352,4/18/2021,ABC News/The Washington Post,1007.0,a,52.21,42.09
1353,4/19/2021,Marist College,1809.0,a,54.0,44.0
1354,4/17/2021,Morning Consult,45000.0,a,54.0,37.0
1355,4/18/2021,Morning Consult,45000.0,a,54.0,37.0
1356,4/20/2021,Morning Consult,2200.0,a,58.0,35.0
1357,4/19/2021,Morning Consult,45000.0,a,54.0,36.0
1358,4/21/2021,YouGov,1000.0,a,51.0,44.0
1359,4/21/2021,Ipsos,1004.0,a,54.0,39.0
1360,4/20/2021,Morning Consult,45000.0,a,55.0,36.0
1361,4/21/2021,YouGov,2527.0,a,58.0,42.0
1362,4/19/2021,Morning Consult,22000.0,a,57.0,36.0
1363,4/23/2021,Léger,1003.0,a,51.0,39.0
1364,4/23/2021,Research Co.,1000.0,a,53.0,42.0
1365,4/21/2021,CNN/SSRS,1004.0,a,53.0,43.0
1366,4/21/2021,Morning Consult,45000.0,a,55.0,36.0
1367,4/22/2021,Morning Consult,45000.0,a,55.0,36.0
1368,4/23/2021,Morning Consult,45000.0,a,55.0,36.0
1369,4/25/2021,YouGov,1500.0,a,51.0,39.0
1370,4/24/2021,Morning Consult,45000.0,a,55.0,36.0
1371,4/27/2021,Morning Consult,2200.0,a,60.0,33.0
1372,4/27/2021,YouGov,1558.0,a,54.0,37.0
1373,4/27/2021,Ipsos,1005.0,a,55.0,38.0
1374,4/25/2021,Morning Consult,45000.0,a,56.0,36.0
1375,4/28/2021,IBD/TIPP,1300.0,a,51.0,32.0
1376,4/26/2021,Morning Consult,45000.0,a,56.0,36.0
1377,4/27/2021,Morning Consult,45000.0,a,56.0,36.0
1378,4/29/2021,AP-NORC,1842.0,a,63.0,36.0
1379,4/28/2021,Morning Consult,45000.0,a,56.0,36.0
1380,4/29/2021,Morning Consult,2200.0,a,55.0,38.0
1381,4/30/2021,Morning Consult,2200.0,a,53.0,39.0
1382,4/30/2021,Morning Consult,2200.0,a,55.0,37.0
1383,4/29/2021,Morning Consult,45000.0,a,56.0,36.0
1384,5/1/2021,Morning Consult,2200.0,a,57.0,36.0
1385,5/1/2021,YouGov,1500.0,a,48.0,42.0
1386,4/30/2021,Morning Consult,45000.0,a,56.0,36.0
1387,5/1/2021,Morning Consult,45000.0,a,56.0,36.0
1388,5/2/2021,Morning Consult,45000.0,a,55.0,36.0
1389,5/4/2021,Morning Consult,2200.0,a,56.0,38.0
1390,5/4/2021,Ipsos,1005.0,a,55.0,38.0
1391,5/4/2021,Marist College,1249.0,a,53.0,41.0
1392,5/3/2021,Morning Consult,45000.0,a,55.0,36.0
1393,5/4/2021,Morning Consult,45000.0,a,55.0,37.0
1394,5/7/2021,Léger,1003.0,a,52.0,38.0
1395,5/5/2021,Morning Consult,45000.0,a,55.0,37.0
1396,5/7/2021,Morning Consult,2200.0,a,55.0,39.0
1397,5/6/2021,Morning Consult,2200.0,a,55.0,39.0
1398,5/6/2021,Morning Consult,45000.0,a,55.0,37.0
1399,5/7/2021,Morning Consult,45000.0,a,54.0,37.0
1400,5/8/2021,YouGov,1500.0,a,51.0,39.0
1401,5/8/2021,Morning Consult,45000.0,a,54.0,37.0
1402,5/3/2021,Gallup,1016.0,a,54.0,40.0
1403,5/11/2021,YouGov,1561.0,a,49.0,40.0
1404,5/9/2021,Morning Consult,45000.0,a,54.0,37.0
1405,5/11/2021,Ipsos,1005.0,a,56.0,38.0
1406,5/10/2021,Morning Consult,45000.0,a,54.0,37.0
1407,5/11/2021,Morning Consult,45000.0,a,54.0,37.0
1408,5/12/2021,Morning Consult,2200.0,a,56.0,38.5
1409,5/14/2021,Morning Consult,2200.0,a,56.0,36.0
1410,5/12/2021,Morning Consult,45000.0,a,54.0,38.0
1411,5/13/2021,Morning Consult,45000.0,a,54.0,38.0
1412,5/14/2021,Morning Consult,2200.0,a,56.0,38.0
1413,5/14/2021,Morning Consult,45000.0,a,54.0,38.0
1414,5/15/2021,YouGov,1500.0,a,51.0,41.0
1415,5/15/2021,Morning Consult,45000.0,a,54.0,38.0
1416,5/17/2021,Morning Consult,2200.0,a,57.0,38.0
1417,5/17/2021,American Research Group,1100.0,a,57.0,37.0
1418,5/16/2021,Morning Consult,45000.0,a,54.0,39.0
1419,5/19/2021,Ipsos,1004.0,a,56.0,39.0
1420,5/17/2021,Morning Consult,45000.0,a,54.0,39.0
1421,5/18/2021,Quinnipiac University,1316.0,a,49.0,41.0
1422,5/19/2021,Morning Consult,2200.0,a,56.0,38.0
1423,5/18/2021,Morning Consult,45000.0,a,54.0,39.0
1424,5/19/2021,Morning Consult,45000.0,a,54.0,38.0
1425,5/21/2021,Léger,1002.0,a,51.0,38.0
1426,5/21/2021,Morning Consult,2200.0,a,55.0,40.0
1427,5/21/2021,Morning Consult,2200.0,a,54.0,39.0
1428,5/20/2021,Morning Consult,45000.0,a,54.0,38.0
1429,5/22/2021,YouGov,1500.0,a,52.0,39.0
1430,5/21/2021,Morning Consult,45000.0,a,54.0,38.0
1431,5/22/2021,Morning Consult,45000.0,a,54.0,38.0
1432,5/24/2021,YouGov,1588.0,a,49.0,41.0
1433,5/23/2021,Morning Consult,45000.0,a,54.0,38.0
1434,5/24/2021,Morning Consult,45000.0,a,54.0,38.0
1435,5/26/2021,Ipsos,1005.0,a,52.0,44.0
1436,5/25/2021,Morning Consult,2199.0,a,56.0,37.0
1437,5/26/2021,IBD/TIPP,1305.0,a,53.0,32.0
1438,5/25/2021,Morning Consult,45000.0,a,54.0,38.0
1439,5/26/2021,Morning Consult,45000.0,a,53.0,38.0
1440,5/27/2021,Morning Consult,45000.0,a,53.0,38.0
1441,5/28/2021,Morning Consult,45000.0,a,53.0,38.0
1442,5/29/2021,YouGov,1500.0,a,50.0,40.0
1443,5/29/2021,Morning Consult,45000.0,a,53.0,39.0
1444,5/30/2021,Morning Consult,45000.0,a,53.0,39.0
1445,5/31/2021,Morning Consult,45000.0,a,53.0,39.0
1446,6/2/2021,Ipsos,1005.0,a,54.0,42.0
1447,6/1/2021,Morning Consult,45000.0,a,53.0,39.0
1448,6/4/2021,Léger,1004.0,a,51.0,38.0
1449,6/2/2021,Morning Consult,45000.0,a,52.0,39.0
1450,6/3/2021,The Bullfinch Group,1200.0,a,54.0,41.0
1451,6/4/2021,Morning Consult,2200.0,a,51.0,41.0
1452,6/3/2021,Morning Consult,45000.0,a,52.0,39.0
1453,6/4/2021,Morning Consult,2200.0,a,54.0,40.0
1454,6/6/2021,YouGov,1500.0,a,50.0,40.0
1455,6/4/2021,Morning Consult,45000.0,a,52.0,39.0
1456,6/5/2021,Morning Consult,45000.0,a,53.0,39.0
1457,6/6/2021,Morning Consult,45000.0,a,53.0,39.0
1458,6/9/2021,Ipsos,1004.0,a,55.0,40.0
1459,6/7/2021,Morning Consult,45000.0,a,53.0,39.0
1460,6/1/2021,Gallup,1012.0,a,56.0,42.0
1461,6/8/2021,Morning Consult,45000.0,a,52.0,39.0
1462,6/9/2021,Morning Consult,45000.0,a,53.0,39.0
1463,6/9/2021,Monmouth University,810.0,a,48.0,43.0
1464,6/10/2021,AP-NORC,1125.0,a,55.0,44.0
1465,6/11/2021,Momentive/SurveyMonkey,2309.0,a,53.0,42.0
1466,6/10/2021,Morning Consult,45000.0,a,53.0,39.0
1467,6/11/2021,Ipsos,4420.0,a,55.0,41.0
1468,6/11/2021,Morning Consult,45000.0,a,53.0,39.0
1469,6/13/2021,YouGov,1500.0,a,48.0,43.0
1470,6/12/2021,Morning Consult,45000.0,a,53.0,39.0
1471,6/13/2021,Morning Consult,45000.0,a,53.0,39.0
1472,6/15/2021,Morning Consult,2200.0,a,56.0,38.0
1473,6/16/2021,Ipsos,1002.0,a,52.0,42.0
1474,6/14/2021,East Carolina University,1105.0,a,47.9,40.9
1475,6/14/2021,Morning Consult,45000.0,a,53.0,38.0
1476,6/15/2021,Morning Consult,45000.0,a,54.0,38.0
1477,6/16/2021,Morning Consult,45000.0,a,54.0,39.0
1478,6/17/2021,American Research Group,1100.0,a,52.0,43.0
1479,6/18/2021,Léger,1001.0,a,49.0,40.0
1480,6/17/2021,Morning Consult,45000.0,a,53.0,39.0
1481,6/20/2021,YouGov,1500.0,a,50.0,40.0
1482,6/18/2021,Morning Consult,45000.0,a,53.0,39.0
1483,6/19/2021,Morning Consult,45000.0,a,53.0,39.0
1484,6/21/2021,Morning Consult,2082.0,a,58.0,38.0
1485,6/22/2021,Morning Consult,2200.0,a,58.0,38.0
1486,6/20/2021,Morning Consult,45000.0,a,53.0,39.0
1487,6/22/2021,YouGov,1592.0,a,50.0,43.0
1488,6/21/2021,Morning Consult,45000.0,a,53.0,39.0
1489,6/23/2021,Ipsos,1005.0,a,53.0,40.0
1490,6/22/2021,Morning Consult,45000.0,a,53.0,39.0
1491,6/22/2021,Marist College,1115.0,a,50.0,43.0
1492,6/23/2021,Morning Consult,45000.0,a,53.0,39.0
1493,6/24/2021,Morning Consult,45000.0,a,53.0,39.0
1494,6/25/2021,Morning Consult,45000.0,a,53.0,39.0
1495,6/26/2021,YouGov,1500.0,a,48.0,43.0
1496,6/26/2021,Morning Consult,45000.0,a,52.0,39.0
1497,6/27/2021,ABC News/The Washington Post,907.0,a,50.0,42.0
1498,6/27/2021,Morning Consult,45000.0,a,52.0,39.0
1499,6/30/2021,IBD/TIPP,1424.0,a,50.0,37.0
1500,6/28/2021,Morning Consult,45000.0,a,52.0,39.0
1501,6/30/2021,Ipsos,1004.0,a,51.0,42.0
1502,6/29/2021,Morning Consult,45000.0,a,52.0,39.0
1503,7/2/2021,Léger,1003.0,a,56.0,43.0
1504,6/30/2021,Morning Consult,23596.5,a,54.0,38.5
1505,7/1/2021,Morning Consult,45000.0,a,53.0,39.0
1506,7/2/2021,Morning Consult,45000.0,a,53.0,39.0
1507,7/3/2021,YouGov,1500.0,a,51.0,40.0
1508,7/3/2021,Morning Consult,45000.0,a,53.0,39.0
1509,7/4/2021,Morning Consult,45000.0,a,52.0,39.0
1510,7/7/2021,Ipsos,1004.0,a,52.0,43.0
1511,7/5/2021,Morning Consult,45000.0,a,52.0,39.0
1512,7/6/2021,Morning Consult,45000.0,a,52.0,39.0
1513,7/7/2021,Morning Consult,45000.0,a,52.0,39.0
1514,7/9/2021,Morning Consult,4398.0,a,54.0,39.0
1515,7/8/2021,Morning Consult,45000.0,a,52.0,39.0
1516,7/9/2021,Morning Consult,45000.0,a,52.0,39.0
1517,7/10/2021,YouGov,1500.0,a,47.0,43.0
1518,7/10/2021,Morning Consult,45000.0,a,52.0,39.0
1519,7/6/2021,Gallup,1007.0,a,50.0,45.0
1520,7/11/2021,Morning Consult,45000.0,a,53.0,39.0
1521,7/13/2021,YouGov,1715.0,a,50.0,42.0
1522,7/14/2021,Ipsos,1005.0,a,53.0,42.0
1523,7/12/2021,Morning Consult,45000.0,a,52.0,39.0
1524,7/14/2021,YouGov,2238.0,a,58.0,42.0
1525,7/13/2021,Morning Consult,30200.5,a,53.5,39.5
1526,7/15/2021,Sacred Heart University,1500.0,a,52.1,35.7
1527,7/15/2021,AP-NORC,1308.0,a,59.0,41.0
1528,7/16/2021,Morning Consult,2199.0,a,53.0,41.0
1529,7/16/2021,Léger,1001.0,a,54.0,45.0
1530,7/14/2021,Morning Consult,45000.0,a,52.0,40.0
1531,7/15/2021,Morning Consult,45000.0,a,52.0,40.0
1532,7/17/2021,YouGov,1500.0,a,48.0,40.0
1533,7/17/2021,American Research Group,1100.0,a,53.0,43.0
1534,7/16/2021,Morning Consult,45000.0,a,52.0,40.0
1535,7/17/2021,Morning Consult,45000.0,a,52.0,40.0
1536,7/18/2021,Morning Consult,45000.0,a,52.0,40.0
1537,7/16/2021,Marquette Law School,1010.0,a,58.0,42.0
1538,7/21/2021,Ipsos,1005.0,a,54.0,40.0
1539,7/19/2021,Morning Consult,45000.0,a,52.0,40.0
1540,7/20/2021,Morning Consult,45000.0,a,52.0,40.0
1541,7/21/2021,Monmouth University,804.0,a,48.0,44.0
1542,7/23/2021,Morning Consult,2201.0,a,54.0,40.0
1543,7/21/2021,Morning Consult,45000.0,a,52.0,40.0
1544,7/23/2021,Morning Consult,2200.0,a,53.0,41.0
1545,7/21/2021,Marist College,1132.0,a,49.0,44.0
1546,7/22/2021,Morning Consult,45000.0,a,52.0,40.0
1547,7/24/2021,YouGov,1500.0,a,46.0,44.0
1548,7/23/2021,Morning Consult,45000.0,a,52.0,40.0
1549,7/24/2021,CNBC/Hart Research/Public Opinion Strategies,802.0,a,48.0,45.0
1550,7/24/2021,Morning Consult,45000.0,a,52.0,40.0
1551,7/25/2021,Morning Consult,45000.0,a,51.0,40.0
1552,7/26/2021,Morning Consult,45000.0,a,51.0,40.0
1553,7/28/2021,IBD/TIPP,1322.0,a,52.0,34.0
1554,7/28/2021,Ipsos,1005.0,a,54.0,42.0
1555,7/27/2021,Morning Consult,45000.0,a,51.0,40.0
1556,7/27/2021,Quinnipiac University,1290.0,a,46.0,43.0
1557,7/30/2021,Léger,1001.0,a,53.0,45.0
1558,7/28/2021,Morning Consult,45000.0,a,51.0,41.0
1559,7/29/2021,Morning Consult,2200.0,a,55.0,39.0
1560,7/29/2021,Morning Consult,2200.0,a,53.0,41.0
1561,7/30/2021,YouGov,1552.0,a,48.0,44.0
1562,7/29/2021,Morning Consult,45000.0,a,51.0,40.0
1563,7/31/2021,Morning Consult,2200.0,a,53.0,42.0
1564,7/30/2021,Morning Consult,2200.0,a,51.0,43.0
1565,7/31/2021,YouGov,1500.0,a,49.0,43.0
1566,7/30/2021,Morning Consult,45000.0,a,51.0,40.0
1567,7/31/2021,Morning Consult,45000.0,a,51.0,40.0
1568,8/1/2021,Morning Consult,45000.0,a,51.0,41.0
1569,8/4/2021,Ipsos,1004.0,a,50.0,43.0
1570,8/2/2021,Morning Consult,45000.0,a,50.0,41.0
1571,8/3/2021,Morning Consult,45000.0,a,51.0,41.0
1572,8/4/2021,Morning Consult,45000.0,a,51.0,41.0
1573,8/6/2021,Morning Consult,2200.0,a,53.0,41.0
1574,8/5/2021,Morning Consult,45000.0,a,51.0,40.0
1575,8/7/2021,YouGov,1500.0,a,46.0,43.0
1576,8/6/2021,Morning Consult,45000.0,a,51.0,40.0
1577,8/2/2021,Gallup,1006.0,a,49.0,48.0
1578,8/7/2021,Morning Consult,45000.0,a,52.0,40.0
1579,8/9/2021,Morning Consult,2200.0,a,56.0,40.0
1580,8/8/2021,Morning Consult,45000.0,a,52.0,40.0
1581,8/9/2021,Morning Consult,45000.0,a,52.0,40.0
1582,8/11/2021,Ipsos,1002.0,a,51.0,43.0
1583,8/10/2021,Morning Consult,45000.0,a,52.0,40.0
1584,8/11/2021,Morning Consult,2200.0,a,55.0,41.0
1585,8/12/2021,AP-NORC,1729.0,a,54.0,46.0
1586,8/13/2021,Ipsos,1198.0,a,53.0,41.0
1587,8/13/2021,Léger,1005.0,a,51.0,47.0
1588,8/12/2021,Morning Consult,2200.0,a,54.0,41.5
1589,8/11/2021,Morning Consult,45000.0,a,52.0,40.0
1590,8/12/2021,Morning Consult,45000.0,a,51.0,41.0
1591,8/13/2021,Morning Consult,2200.0,a,54.0,40.0
1592,8/13/2021,Ipsos,4427.0,a,50.0,44.0
1593,8/16/2021,Ipsos,947.0,a,46.0,47.0
1594,8/14/2021,NBC News,1000.0,a,49.0,48.0
1595,8/13/2021,Morning Consult,45000.0,a,51.0,42.0
1596,8/14/2021,YouGov,1500.0,a,44.0,44.0
1597,8/16/2021,John Zogby Strategies/EMI Research Solutions,956.0,a,51.8,42.3
1598,8/14/2021,Morning Consult,45000.0,a,51.0,42.0
1599,8/16/2021,YouGov,1649.0,a,47.0,46.0
1600,8/17/2021,SurveyMonkey,1066.0,a,47.0,45.0
1601,8/15/2021,Morning Consult,45000.0,a,50.0,42.0
1602,8/16/2021,Morning Consult,45000.0,a,50.0,42.0
1603,8/18/2021,YouGov,2142.0,a,50.0,50.0
1604,8/17/2021,American Research Group,1100.0,a,49.0,46.0
1605,8/18/2021,Ipsos,1002.0,a,46.0,49.0
1606,8/17/2021,Morning Consult,45000.0,a,50.0,43.0
1607,8/3/2021,CNN/SSRS,2119.0,a,52.0,48.0
1608,8/18/2021,Morning Consult,45000.0,a,49.0,43.0
1609,8/19/2021,Morning Consult,2201.0,a,51.0,45.0
1610,8/19/2021,Morning Consult,2200.0,a,52.0,43.0
1611,8/19/2021,Morning Consult,45000.0,a,49.0,43.0
1612,8/20/2021,Morning Consult,45000.0,a,49.0,43.0
1613,8/21/2021,YouGov,1500.0,a,46.0,44.0
1614,8/21/2021,Morning Consult,2200.0,a,52.0,43.0
1615,8/21/2021,Morning Consult,2200.0,a,51.0,44.0
1616,8/21/2021,Morning Consult,45000.0,a,49.0,43.0
1617,8/22/2021,Morning Consult,45000.0,a,49.0,44.0
1618,8/23/2021,Morning Consult,45000.0,a,49.0,44.0
1619,8/25/2021,Ipsos,1006.0,a,49.0,46.0
1620,8/25/2021,Morning Consult,2200.0,a,53.0,44.0
1621,8/24/2021,Morning Consult,2200.0,a,48.0,45.0
1622,8/24/2021,Morning Consult,45000.0,a,49.0,44.0
1623,8/25/2021,Morning Consult,45000.0,a,48.0,44.0
1624,8/26/2021,Morning Consult,45000.0,a,48.0,45.0
1625,8/26/2021,Marist College,1241.0,a,43.0,51.0
1626,8/27/2021,Léger,1004.0,a,48.0,49.0
1627,8/27/2021,Morning Consult,45000.0,a,47.0,45.0
1628,8/28/2021,YouGov,1500.0,a,45.0,44.0
1629,8/28/2021,Morning Consult,45000.0,a,47.0,45.0
1630,8/29/2021,ABC News/The Washington Post,1006.0,a,44.0,51.0
1631,8/30/2021,YouGov,1605.0,a,44.0,49.0
1632,8/30/2021,Morning Consult,2200.0,a,49.0,46.0
1633,8/29/2021,Morning Consult,45000.0,a,47.0,45.0
1634,8/30/2021,Morning Consult,45000.0,a,47.0,45.0
1635,9/1/2021,IBD/TIPP,1305.0,a,44.0,43.0
1636,9/1/2021,Ipsos,1005.0,a,46.0,48.0
1637,8/31/2021,Morning Consult,45000.0,a,46.0,45.0
1638,9/1/2021,Morning Consult,45000.0,a,46.0,45.0
1639,9/2/2021,Morning Consult,2200.0,a,50.0,44.0
1640,9/2/2021,Morning Consult,2200.0,a,48.0,46.0
1641,9/2/2021,Morning Consult,45000.0,a,47.0,45.0
1642,9/3/2021,Morning Consult,45000.0,a,47.0,45.0
1643,9/4/2021,YouGov,1500.0,a,39.0,50.0
1644,9/4/2021,Morning Consult,45000.0,a,47.0,45.0
1645,9/5/2021,Morning Consult,45000.0,a,47.0,45.0
1646,9/7/2021,Echelon Insights,1000.0,a,48.0,46.0
1647,9/6/2021,YouGov,2011.0,a,50.0,50.0
1648,9/1/2021,Gallup,1005.0,a,43.0,53.0
1649,9/6/2021,Morning Consult,45000.0,a,47.0,45.0
1650,9/8/2021,Ipsos,1005.0,a,47.0,46.0
