username,tweet_id,tweet_url,tweet_date,tweet_content,tweet_retweet_count,tweet_quote_count,tweet_reply_count,tweet_like_count
JoeBiden,1146196452638674944,https://twitter.com/JoeBiden/status/1146196452638674944,2019-07-02 23:18:24+00:00,"It also laid the groundwork for other milestones and freedoms to follow — from the Voting Rights Act of 1965 to the Americans with Disabilities Act of 1990. Because when justice rings out for one group, it rings for all groups in America. We’re all made better.",176,1,21,1133
JoeBiden,1146196450709331968,https://twitter.com/JoeBiden/status/1146196450709331968,2019-07-02 23:18:23+00:00,It took the courage and determination of generations of African Americans who refused to wither in the face of racism and intolerance. Their resolve fundamentally changed the character of our nation for the better.,38,0,7,147
JoeBiden,1146196449769721856,https://twitter.com/JoeBiden/status/1146196449769721856,2019-07-02 23:18:23+00:00,"Today marks 55 years since the signing of the Civil Rights Act — the landmark piece of legislation that brought our nation closer to fulfilling the promise that was made two centuries earlier in Philadelphia, Pennsylvania. A promise of equality, equity, and fairness for all.",405,19,118,2531
JoeBiden,1146184020478218240,https://twitter.com/JoeBiden/status/1146184020478218240,2019-07-02 22:29:00+00:00,"The Department of Commerce just announced the 2020 Census will not have President Trump’s citizenship question. This is not only a victory for immigrants and Latinos, but for all Americans. Everyone deserves to be counted and have their voices heard without fear.",571,42,266,4050
JoeBiden,1146128907474653185,https://twitter.com/JoeBiden/status/1146128907474653185,2019-07-02 18:50:00+00:00,"Luis Alvarez was an American hero—@DrBiden and I are sending our thoughts and prayers to his family.

No one should have to spend their final weeks fighting for the health care and benefits they deserve. We must do better for our 9/11 first responders. https://t.co/UkMAdNFXVI",471,26,103,2930
JoeBiden,1146092920233029632,https://twitter.com/JoeBiden/status/1146092920233029632,2019-07-02 16:27:00+00:00,"Make no mistake, this is a modern-day poll tax that overturns the will of Florida voters. It’s unacceptable.
 
We must ensure everyone — including individuals formerly incarcerated for felonies — has the right to make their voices heard at the ballot box. https://t.co/s8dFgr0mVm",435,25,116,1411
JoeBiden,1145849063734206464,https://twitter.com/JoeBiden/status/1145849063734206464,2019-07-02 00:18:00+00:00,"One in five students experience mental health problems, but too often they don’t get the care they need. In a Biden administration, we will double the number of mental health professionals in schools to give our kids the support they deserve. https://t.co/tGh2Rgd9MX",374,48,263,1975
JoeBiden,1145804268202418177,https://twitter.com/JoeBiden/status/1145804268202418177,2019-07-01 21:20:00+00:00,"Income inequality is on the rise — made worse by the Trump tax cut that was a giant giveaway to the super-wealthy. We’ve got to rebuild the backbone of this country — the middle class.
 
That starts by rewarding work, not just wealth.",760,61,516,3475
JoeBiden,1145770925838807040,https://twitter.com/JoeBiden/status/1145770925838807040,2019-07-01 19:07:30+00:00,"Iran has now restarted its nuclear program and has become more, rather than less, aggressive. Trump's Iran policy has alienated us from our allies and taken us to the brink of another war in the Middle East.

Everything this president does is backwards.",319,44,293,1712
JoeBiden,1145770924999872512,https://twitter.com/JoeBiden/status/1145770924999872512,2019-07-01 19:07:30+00:00,"Iran needs to get back into compliance with its nuclear commitments, but Trump appears to have no plan for ensuring that result either. His policy of maximum pressure has produced worse than minimum results.",239,5,41,1462
JoeBiden,1145770923959750656,https://twitter.com/JoeBiden/status/1145770923959750656,2019-07-01 19:07:30+00:00,"And even as Trump has rushed to legitimize a dictator in North Korea with dozens of nuclear weapons, he trashed the Iran nuclear deal — a deal that was working to keep Iran far away from a single nuclear bomb.",116,4,20,401
JoeBiden,1145770923166982146,https://twitter.com/JoeBiden/status/1145770923166982146,2019-07-01 19:07:30+00:00,"Not one missile or nuclear weapon has been destroyed, not one inspector is on the ground. If anything, the situation has gotten worse. North Korea has continued to churn out fissile material and is no longer an isolated pariah on the world stage.",106,3,42,370
JoeBiden,1145770920394579970,https://twitter.com/JoeBiden/status/1145770920394579970,2019-07-01 19:07:29+00:00,"Yet again, Donald Trump has demonstrated that he is more concerned with a photo op for himself than getting results for the American people. He has repeatedly elevated Kim Jong Un — a murderous tyrant — on the international stage in exchange for almost nothing.",1150,68,464,6289
JoeBiden,1145770922101694464,https://twitter.com/JoeBiden/status/1145770922101694464,2019-07-01 19:07:29+00:00,"Diplomacy is important, but diplomacy requires a strategy, a process, and competent leadership to deliver. After three made-for-TV summits, we still don't have a single concrete commitment from North Korea.",115,4,15,395
JoeBiden,1145770921443176448,https://twitter.com/JoeBiden/status/1145770921443176448,2019-07-01 19:07:29+00:00,"In this case, all Trump achieved was a mere promise to restart working-level negotiations — negotiations that should have never ended.",79,1,10,350
JoeBiden,1145713671407984640,https://twitter.com/JoeBiden/status/1145713671407984640,2019-07-01 15:20:00+00:00,"President Trump’s failure to lead on the climate crisis is inexcusable — it endangers the future of our country and planet.

As president, I’ll rejoin the #ParisAgreement and rally the world to push our progress further and faster.
https://t.co/CSABVSltRW",1108,92,593,5258
JoeBiden,1145475854366961664,https://twitter.com/JoeBiden/status/1145475854366961664,2019-06-30 23:35:00+00:00,"If we want to make Donald Trump a one-term president, it’s going to take everyone stepping up and pitching in what they can. Will you make a donation before our big public fundraising deadline tonight? https://t.co/BWLrzM9AE6",319,70,744,1633
JoeBiden,1145462264868175873,https://twitter.com/JoeBiden/status/1145462264868175873,2019-06-30 22:41:00+00:00,"This week, I’m heading back to Iowa to talk with voters about why I’m running for president and my bold vision for the future. Head to https://t.co/8fR5oV96xe to RSVP to an event in your community. Hope to see you there!",354,17,248,1940
JoeBiden,1145396582000447488,https://twitter.com/JoeBiden/status/1145396582000447488,2019-06-30 18:20:00+00:00,"I’ve seen firsthand how hard America’s educators work for little pay and few resources. They deserve better. In a Biden administration, we’ll support our educators by giving them the pay and dignity they deserve. https://t.co/tGh2RfVyon",488,43,325,2803
JoeBiden,1145377455982559233,https://twitter.com/JoeBiden/status/1145377455982559233,2019-06-30 17:04:00+00:00,We’re relying on the support of grassroots donors across the country to power this campaign — not corporate PACs or lobbyists. Will you chip in before tonight’s end-of-quarter deadline? https://t.co/h2fvoyS16A,188,25,240,932
JoeBiden,1145157531326668800,https://twitter.com/JoeBiden/status/1145157531326668800,2019-06-30 02:30:06+00:00,"Meeting the newest member of the Biden family today. Congratulations to my niece and nephew. This is what it’s all about. Welcome to the world, sweet Valerie Jean. https://t.co/TfjGjkp8jR",1026,90,596,14979
JoeBiden,1145124539350675457,https://twitter.com/JoeBiden/status/1145124539350675457,2019-06-30 00:19:00+00:00,"Yesterday’s verdict doesn’t take away the pain or the loss of Heather Heyer on that day in Charlottesville, but is hopefully a step toward healing and a sense of justice. https://t.co/CZLYSTUtMC",413,16,97,2133
JoeBiden,1145104672929308673,https://twitter.com/JoeBiden/status/1145104672929308673,2019-06-29 23:00:03+00:00,"The same forces of hatred rooted in 'birtherism' that questioned @BarackObama's American citizenship, and even his racial identity, are now being used against Senator @KamalaHarris. It’s disgusting and we have to call it out when we see it. Racism has no place in America.",11368,936,2784,62926
JoeBiden,1145001478613954560,https://twitter.com/JoeBiden/status/1145001478613954560,2019-06-29 16:10:00+00:00,"We're in a battle for the soul of this nation. We can end the politics of division that’s pulling this country apart and move forward again ⁠— but it’s going to take everyone rolling up their sleeves and doing their part.

Let's get to work. https://t.co/Q3Y1el5tOY",762,102,841,4232
JoeBiden,1144707038234046465,https://twitter.com/JoeBiden/status/1144707038234046465,2019-06-28 20:40:00+00:00,"Today marks 50 years since the Stonewall uprising, where those brave individuals took a stand on Christopher St and changed our world forever. We must continue our fight for full LGBTQ equality until everyone is treated with the dignity and respect they deserve. #Stonewall50 https://t.co/9X8zf8xWBN",465,18,189,2204
JoeBiden,1144700495807881223,https://twitter.com/JoeBiden/status/1144700495807881223,2019-06-28 20:14:00+00:00,"I’ve fought my heart out to ensure that civil rights, voting rights, and equal rights are enforced everywhere. These rights are not up to the states to decide. They are embedded in our Constitution. And the federal government has a duty to protect the civil rights of all people. https://t.co/2vMqzRrg89",1691,199,1366,9699
JoeBiden,1144545980794064896,https://twitter.com/JoeBiden/status/1144545980794064896,2019-06-28 10:00:01+00:00,"At last night’s first Democratic debate, I laid out why I’m running for president and my bold vision for the future. A vision built on uniting our country, because there's not a single thing the American people can’t do — together. #DemDebate https://t.co/jzfVUZ5T2x",799,157,1163,4423
JoeBiden,1144447528437501953,https://twitter.com/JoeBiden/status/1144447528437501953,2019-06-28 03:28:48+00:00,"I just got off the debate stage, where I laid out my vision for the country. We’ll work together to get it done, because there’s not a single thing we can’t do – together. If you agreed with what you heard tonight, join our team and let’s get to work: https://t.co/2LMjeCxvEs",586,81,1092,4757
JoeBiden,1144446629812080640,https://twitter.com/JoeBiden/status/1144446629812080640,2019-06-28 03:25:13+00:00,"That’s a wrap! Thanks for following along with us for night two of the Democratic debate. Make sure to follow @TeamJoe to stay up-to-date on everything happening on the campaign.
#DemDebate #TeamJoe",149,15,210,1204
JoeBiden,1144446151086751744,https://twitter.com/JoeBiden/status/1144446151086751744,2019-06-28 03:23:19+00:00,"""There's not a single thing the American people can't do."" 
#DemDebate #TeamJoe https://t.co/Z1VEIM7tbt",432,67,288,2435
JoeBiden,1144441974973505536,https://twitter.com/JoeBiden/status/1144441974973505536,2019-06-28 03:06:44+00:00,"We know NATO will fall apart if Donald Trump is elected for four more years. It’s the single most consequential alliance in the history of the United States.
#DemDebate https://t.co/SL2Mq9k161",518,44,217,2656
JoeBiden,1144441096816214017,https://twitter.com/JoeBiden/status/1144441096816214017,2019-06-28 03:03:14+00:00,Retweet if you're proud to be on #TeamJoe! #DemDebate https://t.co/Z2FKYRE9PX,965,99,573,1934
JoeBiden,1144438729072947202,https://twitter.com/JoeBiden/status/1144438729072947202,2019-06-28 02:53:50+00:00,"The Biden administration will make the largest ever investment in clean energy research and innovation to develop zero-carbon technologies, so America is the engine of the world’s clean energy economy. #DemDebate https://t.co/1yIcGiOzdH",289,26,157,1526
JoeBiden,1144437825309413376,https://twitter.com/JoeBiden/status/1144437825309413376,2019-06-28 02:50:14+00:00,"The members of the NRA are not our opponents — the vast majority of them support common-sense reforms, including universal background checks. The gun manufacturers who bankroll the NRA are our opponent. 

As president, Biden will defeat them.
#DemDebate",397,421,809,2040
JoeBiden,1144436687671648272,https://twitter.com/JoeBiden/status/1144436687671648272,2019-06-28 02:45:43+00:00,"The Iraq war was a strategic mistake that cost the U.S. dearly. As President, @JoeBiden will use military power responsibly, and never commit our forces to a conflict without fully preparing for the consequences. #DemDebate",262,91,278,1373
JoeBiden,1144435476528607232,https://twitter.com/JoeBiden/status/1144435476528607232,2019-06-28 02:40:54+00:00,"Joe Biden shepherded through the Brady Background bill in 1993 and bans on assault weapons and high capacity magazines in 1994.

As president, Joe will defeat the @NRA again.
#DemDebate https://t.co/ZZezO80xZM",294,36,132,1198
JoeBiden,1144433312892694529,https://twitter.com/JoeBiden/status/1144433312892694529,2019-06-28 02:32:18+00:00,Climate change is a global challenge that requires decisive action from every country around the world. Joe Biden will lead an effort to get every major country to ramp up the ambition of their domestic climate targets. #DemDebate https://t.co/92IcLm6Csa,191,12,85,765
JoeBiden,1144431964923092992,https://twitter.com/JoeBiden/status/1144431964923092992,2019-06-28 02:26:57+00:00,"As President, Joe Biden will export our clean-energy technology across the globe and create high-quality, middle-class jobs here at home. #DemDebate https://t.co/8iEZoMaEAT",197,7,67,810
JoeBiden,1144428340478173186,https://twitter.com/JoeBiden/status/1144428340478173186,2019-06-28 02:12:33+00:00,"Joe Biden played a key role in securing the extension of the Voting Rights Act—and has advocated for its renewal, and for stronger voter access protections, over the course of his career. #DemDebate https://t.co/UHs5xgUGCe",378,69,316,1317
JoeBiden,1144426369239126016,https://twitter.com/JoeBiden/status/1144426369239126016,2019-06-28 02:04:43+00:00,"“We would reunite those families, period.” #DemDebate https://t.co/V0iwd43qv8",314,29,150,1672
JoeBiden,1144424136149745664,https://twitter.com/JoeBiden/status/1144424136149745664,2019-06-28 01:55:51+00:00,"Our immigration system must be fixed without tossing our morals aside. This all starts by protecting DREAMers and recognizing the value of immigrants.
#DemDebate https://t.co/JoRqb150gU",188,9,89,790
JoeBiden,1144422941712691201,https://twitter.com/JoeBiden/status/1144422941712691201,2019-06-28 01:51:06+00:00,"As Vice President, Joe Biden worked with the leaders of the Northern Triangle (Guatemala, El Salvador, and Honduras) to institute reforms tackling corruption, violence, and economic inequality in their countries, reducing migration to the U.S. 
#DemDebate",338,41,128,1471
JoeBiden,1144420421971980289,https://twitter.com/JoeBiden/status/1144420421971980289,2019-06-28 01:41:05+00:00,"""Health care is personal to me... there are people right now who are facing what I faced, without any of the help I had. We must move now."" #DemDebate https://t.co/SrUZerMhNO",567,22,173,3507
JoeBiden,1144417840629501952,https://twitter.com/JoeBiden/status/1144417840629501952,2019-06-28 01:30:50+00:00,"Now, we need to finish the job and make health care a right for all, not a privilege for the few. 
#DemDebate https://t.co/tSFitwiaNm",181,15,234,727
JoeBiden,1144416948236771328,https://twitter.com/JoeBiden/status/1144416948236771328,2019-06-28 01:27:17+00:00,"As VP, Joe Biden stood shoulder to shoulder with President Obama to pass the Affordable Care Act, which:

✅ Expanded coverage to 20 million add’l Americans
✅ Protected Americans with pre-existing conditions
✅ Expanded Medicaid to millions without access to health insurance https://t.co/0CNjpSZPom",203,4,59,625
JoeBiden,1144416186702204928,https://twitter.com/JoeBiden/status/1144416186702204928,2019-06-28 01:24:15+00:00,https://t.co/H3a61KTPQM,250,14,75,1262
JoeBiden,1144415458457788416,https://twitter.com/JoeBiden/status/1144415458457788416,2019-06-28 01:21:22+00:00,"We've got to do better for our educators and our students. In a Biden Administration, we will:

✅ Give our educators the pay and dignity they deserve
✅ Provide universal Pre-K for all
✅ Double the number of mental health professionals in schools

https://t.co/d1o4WnDczV",266,21,66,1136
JoeBiden,1144412190964928513,https://twitter.com/JoeBiden/status/1144412190964928513,2019-06-28 01:08:23+00:00,"This country wasn’t built by Wall Street bankers and CEOs and hedge fund managers. 

It was built by you. 

By ordinary people doing extraordinary things. That’s the history of the journey of America.
#DemDebate",385,47,153,2124
JoeBiden,1144408605120245760,https://twitter.com/JoeBiden/status/1144408605120245760,2019-06-28 00:54:08+00:00,"Hey everyone — @TeamJoe here! We’re taking over @JoeBiden’s account while he’s on stage for tonight’s Democratic debate. Throughout the evening, we’ll be giving you the facts on Joe and his record. #DemDebate",145,18,165,953
JoeBiden,1144404552852103170,https://twitter.com/JoeBiden/status/1144404552852103170,2019-06-28 00:38:02+00:00,"I’m about to take the debate stage. The large, diverse Democratic field is evidence of our party's strength. And above all, we all agree that we need to make Donald Trump a one-term president. #DemDebate",162,16,87,1094
JoeBiden,1144403920510472192,https://twitter.com/JoeBiden/status/1144403920510472192,2019-06-28 00:35:31+00:00,"We have to choose hope over fear, truth over lies, and unity over division. I hope you’ll tune in tonight as we discuss these important issues and more. If you like what you hear, I ask you to join us by signing up at https://t.co/FiM7U862fT. Let’s get to work.",162,6,62,982
JoeBiden,1144402896236228610,https://twitter.com/JoeBiden/status/1144402896236228610,2019-06-28 00:31:27+00:00,We can do all this and more – all that stands in the way is a broken political system. We have to unite this country. And we can do it without compromising our principles. That’s the only way we’re going to be able to harness the incredible potential of the American people.,90,4,41,370
JoeBiden,1144402554622791712,https://twitter.com/JoeBiden/status/1144402554622791712,2019-06-28 00:30:05+00:00,"Climate change is an existential threat. We have to take urgent, drastic action now to address the climate emergency. On day one, I’ll take the bold action necessary to tackle this crisis head-on and rally the world to raise our ambitions. https://t.co/Tg2yqpL8DO",93,2,39,421
JoeBiden,1144401990006521857,https://twitter.com/JoeBiden/status/1144401990006521857,2019-06-28 00:27:51+00:00,"We have to transform education. We’ll provide universal Pre-K, triple Title I funding, raise teacher pay, double the number of mental health professionals in our schools, and eliminate disparities between rich and poor schools. https://t.co/6oqEuc5N8Q",95,4,29,398
JoeBiden,1144401100004630529,https://twitter.com/JoeBiden/status/1144401100004630529,2019-06-28 00:24:18+00:00,"Under my plan, everyone will have the option to buy into a public health plan like Medicare. And we’ll guarantee that the poor – who otherwise would be covered by the Medicaid expansion – are automatically covered, free of charge.",111,8,44,467
JoeBiden,1144400505134833665,https://twitter.com/JoeBiden/status/1144400505134833665,2019-06-28 00:21:57+00:00,We need to defend and build on the Affordable Care Act. I was proud every day to serve alongside President Obama as Vice President – but never more so than the day the Affordable Care Act passed. Now we have to finish the job.,103,3,42,469
JoeBiden,1144399836755746823,https://twitter.com/JoeBiden/status/1144399836755746823,2019-06-28 00:19:17+00:00,"It’s time to reward work, not just wealth. On day one, I’ll move to: eliminate the Trump tax cut for the super-wealthy, cut the unjustified loopholes in our tax code, and use that money to invest in America’s future.",101,13,42,413
JoeBiden,1144398542204788741,https://twitter.com/JoeBiden/status/1144398542204788741,2019-06-28 00:14:09+00:00,The poor are getting poorer and the bottom is falling out of the middle class. Income inequality is on the rise — made worse by the Trump tax cut that was a giant give-away to the super-wealthy.,138,6,76,540
JoeBiden,1144397231723823109,https://twitter.com/JoeBiden/status/1144397231723823109,2019-06-28 00:08:56+00:00,"We have to rebuild the backbone of this nation – the middle class. And this time make sure everyone comes along, regardless of race, gender, sexual orientation, religion, or disability.",124,6,45,664
JoeBiden,1144396615609999361,https://twitter.com/JoeBiden/status/1144396615609999361,2019-06-28 00:06:29+00:00,"Every day we are being reminded what this election is about. Who we are. What we stand for. What we believe. I am running to offer our country a different path – not back to a past that never was, but to a future that fulfills our true potential as a country.",131,9,40,645
JoeBiden,1144396024716378113,https://twitter.com/JoeBiden/status/1144396024716378113,2019-06-28 00:04:08+00:00,"We know in our bones this election is different. We have a president who promotes hate and division. Encourages white supremacists. Embraces dictators. And damages our alliances internationally.

Our politics traffics in division. And our president is the divider in chief.",129,11,75,580
JoeBiden,1144395129593221120,https://twitter.com/JoeBiden/status/1144395129593221120,2019-06-28 00:00:35+00:00,"In an hour, I’ll take the stage for the first Democratic debate to discuss my vision for the country. As I’ve said from day one, I’m running for president for three reasons: to restore the soul of this nation, rebuild its backbone — the middle class, and unify all Americans.",554,117,626,3962
JoeBiden,1144357988523659264,https://twitter.com/JoeBiden/status/1144357988523659264,2019-06-27 21:33:00+00:00,"From day one, we've refused to take money from any corporate PACs or lobbyists. Today, I’m building on that base by signing @NoFossilMoney’s pledge to reject support from the PACs, lobbyists, or executives of fossil fuel companies.

I work for you — not any industry. https://t.co/f8HxB89F9V",289,79,294,1375
JoeBiden,1144318981681090562,https://twitter.com/JoeBiden/status/1144318981681090562,2019-06-27 18:58:00+00:00,"In America, every worker deserves fair treatment, safe workplaces, and the right to join a union. Period. I’m proud to stand in solidarity with airport workers across the country as they strike for their right to organize. #RespectUSworkers",269,13,130,1416
JoeBiden,1144287755276607490,https://twitter.com/JoeBiden/status/1144287755276607490,2019-06-27 16:53:55+00:00,"Today’s decision from the court hopefully means there will not be a question on the 2020 Census, but we have much more work to do to ensure all voices are heard in our democracy.",240,8,92,2110
JoeBiden,1144287754395815936,https://twitter.com/JoeBiden/status/1144287754395815936,2019-06-27 16:53:55+00:00,"Make no mistake, the Trump Administration added a citizenship question to the Census to deliberately cut out the voices of immigrants and communities of color. It’s wrong and goes against our core values as a nation.",704,44,388,4159
JoeBiden,1144277961287147520,https://twitter.com/JoeBiden/status/1144277961287147520,2019-06-27 16:15:00+00:00,Today the Supreme Court refused to stop politicians rigging our democracy by writing election rules for their own benefit. It couldn’t have happened without Justices put there by Donald Trump and Republicans — another reason why Democrats must take back the White House in 2020.,1885,99,419,8078
JoeBiden,1144032702636548096,https://twitter.com/JoeBiden/status/1144032702636548096,2019-06-27 00:00:26+00:00,"I was proud to sign @IndivisibleTeam’s pledge. Our large and diverse set of qualified Democratic candidates is evidence of our strength as a party, and I am committed to supporting whomever becomes the nominee. The most important thing is to beat Donald Trump. Period. https://t.co/KiBiOOZpDm",222,20,76,1131
JoeBiden,1143975971638435843,https://twitter.com/JoeBiden/status/1143975971638435843,2019-06-26 20:15:00+00:00,"All marriages, at their root, are about love. And four years ago, the Supreme Court affirmed that simple proposition in Obergefell v. Hodges. Thank you to the generations of LGBTQ trailblazers who refused to bend before the voices of intolerance. Your courage changed the world.",518,27,156,4669
JoeBiden,1143956090108837888,https://twitter.com/JoeBiden/status/1143956090108837888,2019-06-26 18:56:00+00:00,This image is gut-wrenching. The cruelty we're seeing at our border is unconscionable. History will judge how we respond to the Trump Administration’s treatment of immigrant families &amp; children—we can’t be silent. This isn't who we are. This is not America.https://t.co/ZeMBmwUHxU,1676,472,3147,5514
JoeBiden,1143940739480657920,https://twitter.com/JoeBiden/status/1143940739480657920,2019-06-26 17:55:00+00:00,"One year ago, the Supreme Court upheld Trump's Muslim ban—one of this administration's most egregious attacks on our core values. Wielding the politics of fear and intolerance by slandering entire religious communities as complicit in terrorism is wrong, and it’s not who we are.",456,48,390,2327
JoeBiden,1143915573480435714,https://twitter.com/JoeBiden/status/1143915573480435714,2019-06-26 16:15:00+00:00,"DREAMers are Americans, and Congress needs to make it official. The millions of DREAMers and undocumented individuals in the United States can only be brought out of the shadows through fair treatment, not ugly threats.",335,20,158,1879
JoeBiden,1143663411680534529,https://twitter.com/JoeBiden/status/1143663411680534529,2019-06-25 23:33:00+00:00,"In two days, I’ll take the stage for the first Democratic debate to discuss my vision for the country. If you haven’t yet, RSVP to attend a watch party in your community today: https://t.co/ai8Gixr1tV https://t.co/o5pV6OJN76",153,17,194,824
JoeBiden,1143628431285874688,https://twitter.com/JoeBiden/status/1143628431285874688,2019-06-25 21:14:00+00:00,"We need to face the facts on climate change: it’s an existential threat and it’s already here. Few cities know that better than Miami. 

We must take urgent action to tackle the climate crisis today.
https://t.co/H1a3brFr1N",238,11,132,1081
JoeBiden,1143603707625558018,https://twitter.com/JoeBiden/status/1143603707625558018,2019-06-25 19:35:45+00:00,"Add your name to call on Congress to restore the Voting Rights Act and make every American's voice equal, once and for all. #RestoreTheVote https://t.co/CoEvHyLljj",149,6,57,818
JoeBiden,1143603265625567232,https://twitter.com/JoeBiden/status/1143603265625567232,2019-06-25 19:34:00+00:00,"Civil rights was one of the things that got me engaged in politics. Six years after Shelby County v. Holder, voting rights are under attack across the country. And that’s one of the reasons I’m running for president today.

We must renew our efforts to protect the right to vote. https://t.co/IXrZ8dJWRq",513,39,242,2379
JoeBiden,1143538841212588032,https://twitter.com/JoeBiden/status/1143538841212588032,2019-06-25 15:18:00+00:00,"We must secure our borders, but “build the wall” is a slogan divorced from reality. We need to focus on improving screening procedures at our legal ports of entry &amp; making smart investments in border technology. These policies will do more for our security than a wall ever could.",1054,127,739,5919
JoeBiden,1143242251272970240,https://twitter.com/JoeBiden/status/1143242251272970240,2019-06-24 19:39:27+00:00,.@GabbyGiffords’ dedication to making our communities safer continues to be an inspiration. I join her in urging the Senate to vote on #BackgroundChecksNow. We must take on the @NRA and end the epidemic of gun violence in our country. https://t.co/XqRzkRe2KY,1308,32,173,6073
JoeBiden,1143216718690574342,https://twitter.com/JoeBiden/status/1143216718690574342,2019-06-24 17:58:00+00:00,"Thank you for a great weekend, South Carolina! https://t.co/YCsyW66KzG",225,18,142,1609
JoeBiden,1143185764458487808,https://twitter.com/JoeBiden/status/1143185764458487808,2019-06-24 15:55:00+00:00,"Trump sólo está interesado en políticas que atacan la dignidad de la comunidad Latina y asustan a los votantes para que se presenten en las urnas el día de las elecciones, sin interés por abordar los desafíos reales que enfrenta nuestro hemisferio. https://t.co/YEXsBZizKK",138,23,113,522
JoeBiden,1143153049159864325,https://twitter.com/JoeBiden/status/1143153049159864325,2019-06-24 13:45:00+00:00,"It’s clear Trump is only interested in using his policies to assault the dignity of the Hispanic community and scare voters to turn out on Election Day, while not addressing the real challenges facing our hemisphere.

Read my full op-ed here:
https://t.co/9dl3ADpBf3",647,76,451,2659
JoeBiden,1142908940814114817,https://twitter.com/JoeBiden/status/1142908940814114817,2019-06-23 21:35:00+00:00,We’re bringing together supporters across the country for the first Democratic debate! Head to https://t.co/r0RlGWdvLe to RSVP to a watch party in your community. https://t.co/D86yUQXU7y,200,14,149,995
JoeBiden,1142849800473157632,https://twitter.com/JoeBiden/status/1142849800473157632,2019-06-23 17:40:00+00:00,"The Trump Administration is arguing in the 9th Circuit that migrant children held in detention centers without soap, toothbrushes or beds are in conditions that are “safe and sanitary”.

It’s an all-out assault on human dignity and our standards as a nation. We must do better.",2058,223,1190,9488
JoeBiden,1142605692085272581,https://twitter.com/JoeBiden/status/1142605692085272581,2019-06-23 01:30:00+00:00,"Trump’s erratic, impulsive actions are the last thing we need as Commander-in-Chief. No president should order a military strike without fully understanding the consequences. We don’t need another war in the Middle East, but Trump’s actions toward Iran only make that more likely.",4661,3101,2370,18876
JoeBiden,1142560944729612289,https://twitter.com/JoeBiden/status/1142560944729612289,2019-06-22 22:32:11+00:00,"Planned Parenthood helps women and individuals get the health care they need — especially preventive services like cancer screenings, mammograms, checkups, and contraception.

Thank you to @PPact for having me at today’s #WeDecide Forum to discuss these important issues. https://t.co/6P5MoAJ39V",269,15,152,2230
JoeBiden,1142560939406962688,https://twitter.com/JoeBiden/status/1142560939406962688,2019-06-22 22:32:10+00:00,"I support @PPact because women and transgender individuals' health care is essential. Historically, women — and particularly women of color — have been put in a position where they cannot access health care, in a more extreme way more than any other part of the population.",267,14,159,2173
JoeBiden,1142454669740060673,https://twitter.com/JoeBiden/status/1142454669740060673,2019-06-22 15:29:53+00:00,It’s always great to be back at the #ClyburnFishFry. Thank you to @ClyburnSC06 and everyone who came out for a great night! https://t.co/SMkY7XgZ7L,278,26,180,2078
JoeBiden,1142121250275438597,https://twitter.com/JoeBiden/status/1142121250275438597,2019-06-21 17:25:00+00:00,"President Trump continues to deny the scientific evidence in front of his own eyes and attack the progress we’ve made on climate change. It’s unacceptable. 

In a Biden Administration, we’ll turbocharge our efforts to achieve a 100% clean energy economy.
https://t.co/6WLinHjje2",627,59,485,3211
JoeBiden,1141849459556532224,https://twitter.com/JoeBiden/status/1141849459556532224,2019-06-20 23:25:00+00:00,"Climate change poses an existential threat to our communities, economy, national security, and environment. Our plan for a Clean Energy Revolution &amp; Environmental Justice will address the climate emergency &amp; protect our communities for generations to come. https://t.co/FbsOsyQkIo",387,34,362,1784
JoeBiden,1141836876162068480,https://twitter.com/JoeBiden/status/1141836876162068480,2019-06-20 22:35:00+00:00,"We have to take on the epidemic of violence against the transgender community — especially trans women of color. Ten trans women have been killed violently in 2019 so far.

We must stand up, speak out, and put an end to this hate. https://t.co/FxW38cG6xQ",376,39,239,1684
JoeBiden,1141760624361451521,https://twitter.com/JoeBiden/status/1141760624361451521,2019-06-20 17:32:00+00:00,This month marks 50 years since a movement was born on Christopher Street — a movement that has delivered so much acceptance &amp; hope &amp; pride for the LGBTQ community. I stopped by @TheStonewallNYC to celebrate the 50th anniversary of the uprising that changed our world forever. https://t.co/i2ShQVIKjm,286,19,148,1502
JoeBiden,1141722710449500160,https://twitter.com/JoeBiden/status/1141722710449500160,2019-06-20 15:01:21+00:00,"What we need is presidential leadership that will take strategic action to counter the Iranian threat, restore America's standing in the world, recognize the value of principled diplomacy, and strengthen our nation and our security by working strategically with our allies.",266,72,412,1990
JoeBiden,1141722708159401984,https://twitter.com/JoeBiden/status/1141722708159401984,2019-06-20 15:01:20+00:00,"It’s sadly ironic that the State Department is now calling on Iran to abide by the very deal the Trump Administration abandoned.

By walking away from diplomacy, Trump has made military conflict more likely. Another war in the Middle East is the last thing we need.",168,26,42,575
JoeBiden,1141722706251067392,https://twitter.com/JoeBiden/status/1141722706251067392,2019-06-20 15:01:20+00:00,He unilaterally withdrew from the hard-won nuclear agreement that the Obama-Biden Administration negotiated to stop Iran from getting a nuclear weapon. Trump promised that abandoning the deal and imposing sanctions would stop Iran’s aggression in the region.,90,9,62,328
JoeBiden,1141722707312164865,https://twitter.com/JoeBiden/status/1141722707312164865,2019-06-20 15:01:20+00:00,"But they’ve only gotten more aggressive. Trump also promised that walking away would somehow lead to a better deal – instead, the predictable has happened: Iran is building back up its nuclear capability.",73,6,25,287
