,id,timestamp,tweet,replies,retweets,quotes,likes
851,484058675422982145,07/01/2014,"Let's go, #USMNT! #IBelieveThatWeWillWin ",20,248,1,254
852,484450845917200384,07/02/2014,The VP reflects on the courage of civil rights leaders like @repjohnlewis for #CivilRights50  ,21,92,0,112
853,485050299120623616,07/04/2014,Happy 4th of July! ,86,312,1,385
854,487369802697043970,07/10/2014,Let’s get to work. MT @TheDemocrats: Add your voice to President Obama's:  ,62,255,0,170
855,489457331693166592,07/16/2014,The VP is speaking at @genprogress' #MakeProgress Summit. Watch live: ,16,31,0,37
856,489867813621088259,07/17/2014,The VP is about to take the stage at #NN14. Watch the keynote here: ,23,63,0,68
857,491598410357932033,07/22/2014,Read the VP's letter to the President on how job training will provide #OpportunityForAll:  ,37,93,0,84
858,492076533612175360,07/23/2014,The Vice President chats about the plan to #RebuildAmerica: https://t.co/RlPwx67FN8 ,33,52,0,62
859,493410007363227648,07/27/2014,The VP is committed to helping every eligible voter cast a ballot. Join him today:  #100Days ,55,111,0,97
860,494926494897287168,07/31/2014,"Republicans blocked bills, shut down the government, and voted to sue the President. Replace them with @TheDemocrats: ",113,478,0,381
861,496325499166408704,08/04/2014,"Happy birthday, President Obama! ",225,1943,25,2422
862,502913525640355840,08/22/2014,Every single vote matters. Visit  and  to get ready for November! ,32,175,0,114
863,504643868210769920,08/27/2014,.@TheDemocrats nominated President Obama and Vice President Biden on this day in 2008. ,114,200,6,464
864,506447601739497472,09/01/2014,Wishing a Happy Labor Day to the hard-working Americans who make our country great. ,77,349,0,336
865,507192440089219072,09/03/2014,The Vice President is about to talk about jobs at the Portsmouth Naval Shipyard. Listen →  #MadeInAmerica,29,41,0,48
866,508321750485323776,09/06/2014,"""Folks, it’s never a good bet to bet against the American people."" - Vice President Biden. WATCH:  #OpportunityForAll",23,71,1,90
867,509016433851121665,09/08/2014,Read the VP's op-ed on his proudest legislative accomplishment: The Violence Against Women Act. ,41,83,2,100
868,509767614084956160,09/10/2014,There are 55 days left before Election Day. Commit to vote right now →  #IWillVote ,19,99,1,74
869,510092980469108736,09/11/2014,Today America stands strong and proud. ,50,184,0,195
870,510814968544264192,09/13/2014,VAWA is the single most significant legislation I’ve ever been part of. Couldn't be prouder of everyone who made it happen. -Joe,29,162,0,176
871,510848731563192322,09/13/2014,RT if you agree with Vice President Biden. #vawa20 ,147,685,26,490
872,512754372069974016,09/19/2014,"When women like @DWStweets talk about their #breastcancer experience, it gives others hope. Congrats on a well-deserved Komen award. -Joe",12,34,0,67
873,512964382322487296,09/19/2014,VP Biden is about to take the stage at the Women's Leadership Forum Conference. Follow @TheDemocrats for live updates. #DemWomen,27,44,0,67
874,514104880731271169,09/22/2014,Stopping sexual assault is everyone's responsibility. Visit  and take the pledge. #ItsOnUs,30,115,4,163
875,514459933077929984,09/23/2014,"Voting is important, folks. Make sure your registration is up-to-date for 2014 by visiting  –Joe",32,202,0,114
876,515230194651897856,09/25/2014,"Happy first week of fall, everyone. #ThrowbackThursday ",52,149,1,254
877,518097326725160960,10/03/2014,"The Vice President is in Joplin, Missouri today. Here's why: ",16,55,0,57
878,518429483733647360,10/04/2014,"Big GOTV weekend, folks. Wish I could bring a slice to every one of you knocking on doors and picking up phones! -Joe ",92,311,2,424
879,520617549231583232,10/10/2014,#1010means good news for our economy. Commit to vote for candidates who will #RaiseTheWage:  ,40,141,0,105
880,522778136313077760,10/16/2014,VP Biden is about to speak about infrastructure development in Philadelphia. This is why we have to #RebuildAmerica: https://t.co/VPP70xIX22,36,62,0,69
881,523852794495639552,10/19/2014,Catch Vice President Biden and @Mariska during @USA_Network's SVU marathon today. #1is2Many #NotAlone,23,56,0,83
882,526024861840601089,10/25/2014,Look who voted yesterday! Commit to join him by voting in this year's election:  #IWillVote ,55,160,3,262
883,528942452598902785,11/02/2014,Democrats can't win without your help. Make sure you're ready to vote on Tuesday:  ,70,432,0,309
884,529681682929295360,11/04/2014,"Folks, there's a lot at stake today. Make time to vote.  has everything you need to know. -Joe",34,223,0,190
885,529708828997455872,11/04/2014,"If you've already voted, give your friends a call right now and remind them to vote.  ",42,187,2,170
886,532191215853506560,11/11/2014,"To all the brave men and women who have served our nation, thank you, and happy Veterans Day. ",60,208,1,388
887,533014086939062272,11/13/2014,Looking good! #TBT ,99,322,1,693
888,537989379596505089,11/27/2014,"I never get tired of counting my blessings. We’ve got so much to be thankful for. Happy Thanksgiving, everyone. -Joe",101,297,3,589
889,541655728180957185,12/07/2014,"Happy 227th, Delaware! On this day in 1787 it became the #firststate. ",52,423,1,415
890,544958348211527681,12/16/2014,Happy Chanukah! Vice President Biden will be speaking at the National Menorah Lighting at 4pm ET today. Listen here: ,27,82,0,152
891,548201296289751040,12/25/2014,Merry Christmas! RT @TheDemocrats: Wishing you a holiday filled with peace and joy. ,49,143,3,305
892,552178887434977280,01/05/2015,VP Biden on how you can join millions of Americans who have quality health care thanks to the Affordable Care Act: https://t.co/UG3RuGpSb4,31,90,1,133
893,552569014359425024,01/06/2015,The VP is pro-selfie. RT @igorbobic: Biden taking a selfie with Mark Warner's daughter for her Instagram account ,80,258,3,448
894,557328650639802368,01/20/2015,"The example set by Dr. King is one that inspires us to work toward a more just and equal future. Today, we celebrate that legacy.",51,227,2,411
895,557656979100139520,01/20/2015,"""How do we make it better?"" Listen to VP Biden preview the State of the Union address:  #SOTU ",60,103,2,183
896,557707760557899776,01/21/2015,VP Biden is going to be listening to the #SOTU at 9pm ET tonight - join him here: ,43,73,0,151
897,559821449771626496,01/26/2015,"Happy birthday, @TheEllenShow! Vice President Biden surprised her on the air. Watch: ",76,137,1,431
898,566624124827480066,02/14/2015,♥ ,150,526,5,1448
899,570717257254490114,02/25/2015,"This #progress is extraordinary, but we're not done. Add your name to keep the momentum going:  ",184,258,4,484
900,574315632818286593,03/07/2015,Stand up for voting rights as we remember #Selma50:  ,267,742,9,994
901,580111605586882560,03/23/2015,5 years ago I watched Pres. Obama sign the Affordable Care Act. We should all be proud of the difference it's made in millions of lives –Joe,860,1009,20,2741
902,594232715769065472,05/01/2015,Celebrating the workers who built this country. #MayDay ,1209,906,13,1691
903,758459658080292864,07/28/2016,"It’s good to be back, folks. We've got less than 4 months until Election Day, and I need you with me. Let's go elect some Democrats. –Joe",222,2428,167,7752
904,758459823570690048,07/28/2016,I've seen Hillary in the Senate &amp; the Situation Room. Clear-eyed. Steady. Understands working people. Exactly the leadership we need. –Joe,245,1958,80,5906
905,758470205886631937,07/28/2016,"""This is kind of a bittersweet moment."" -VP Biden

Eight years ago: https://t.co/zq2u667z7f",84,1350,152,3530
906,758471759708454913,07/28/2016,"""There's only one person in this race who will be there... That's Hillary Clinton's life story."" -VP Biden #DemsInPhilly",68,270,5,756
907,758472593896792064,07/28/2016,"""He has no clue. Period.” –VP Biden on Donald Trump #DemsInPhilly",117,1190,82,2299
908,758472735706193920,07/28/2016,“The threats are too great and the times are too uncertain to elect Donald Trump president of the United States.” –VP Biden #DemsInPhilly,164,1302,61,2299
909,758473276075245568,07/28/2016,"""It's never been a good bet to bet against America."" -VP Biden #DemsInPhilly",101,1009,55,2058
910,758473908584677377,07/28/2016,"""I am more optimistic about our chances today than when I was elected as a 29-year-old kid to the Senate."" -VP Biden #DemsInPhilly",136,555,33,1890
911,758474960989978625,07/28/2016,Our choice in November is between division and hate — and the idea that we're stronger together. Let’s go. https://t.co/Vc7191V3pq,410,2081,129,5018
912,759074085792014336,07/29/2016,".@SarahEMcBride - Beau loved you, I love you, and all the Bidens are proud of you. -Joe",42,402,28,2209
913,762367327883104256,08/07/2016,"No one wants to earn a Purple Heart. But to those who did, you have America's unending gratitude and admiration. Thank you. #PurpleHeartDay",423,6326,238,18424
914,765194171196051459,08/15/2016,The VP is stepping up to the plate in Scranton again. He'll introduce @HillaryClinton to his hometown in a few hours https://t.co/iVjE25ohxl,77,421,31,1676
915,765217016621961216,08/15/2016,Scranton families like the Bidens know the meaning of hard work and giving your kids a better life. https://t.co/MQoe5IxJUb,26,164,14,541
916,765217736104484865,08/15/2016,"Those are the values that Joe Biden brought to the White House &amp; they're the values @HillaryClinton will bring, too. https://t.co/crrQwousyw",46,161,16,599
917,765226579693805569,08/15/2016,VP Biden is about to go live on https://t.co/c0F9NPZ9dY. Tune in for a live behind-the-scenes preview from Scranton.,28,98,9,272
918,765241509146980352,08/15/2016,"""Everyone is entitled to be treated with dignity and respect... and America can be defined in one single word — 'possibilities.'” -VP Biden",241,1154,70,3074
919,765243081822236672,08/15/2016,"""She understands what it means to...young girls...when it's President Hillary Rodham Clinton. It will change their lives."" -VP Biden",53,181,20,629
920,765243302509707264,08/15/2016,"""Hillary Clinton. She’s always been there. That’s her life story. And let's state the obvious—that is not Donald Trump’s story."" -VP",74,205,29,591
921,765243766299062272,08/15/2016,"""[Trump] is trying to tell us he cares about the middle class? Give me a break... That's such a bunch of malarkey!"" -VP Biden",73,432,51,1057
922,765244243006849024,08/15/2016,"""On every issue that matters most to our security, Donald Trump has no clue what it takes to lead this great country."" -VP Biden",84,439,31,939
923,765245895587819520,08/15/2016,"""Trump’s ideas are not only profoundly wrong. They’re very dangerous. They’re very un-American."" -VP Biden",152,537,53,1159
924,765247149919571968,08/15/2016,"""It is never, never, never ever been a good bet to bet against the United States of America."" -VP Biden",269,1211,99,3615
925,765256439531237376,08/15/2016,"Scranton, she has your back. Do you have hers? Visit https://t.co/tu6W6eS9xR to make sure you're ready to vote for Hillary in November. -Joe",104,236,31,602
926,765279979810721792,08/15/2016,"We are America, and we're second to none. Together, let's elect @HillaryClinton the next President. https://t.co/F7K3fplY09",325,851,87,2292
927,768113386290831360,08/23/2016,"Eight years ago today, and the progress we've made is remarkable. —Joe https://t.co/E54GhFlMq0 https://t.co/uTNNqr37ss",263,942,117,3066
928,770327134686605313,08/29/2016,Joe and Hillary went home to Scranton. Take a behind-the-scenes look at their visit: https://t.co/xdiqa0dbdP,343,1533,158,4285
929,771373671998980096,09/01/2016,We're fighting for the middle-class workers who make America great. Follow along as VP Biden is back in Ohio today. https://t.co/lJUMetkav0,329,808,75,2756
930,771374432711573505,09/01/2016,"""My biggest problem with Donald Trump... is the way he treats people."" -VP Biden",85,468,45,1124
931,771375165892620288,09/01/2016,"""I know I would not be standing here today as Vice President without you all – without the American Labor movement."" -VP Biden",36,162,11,572
932,771377587016826884,09/01/2016,"""The neighborhood you come from is where your character is etched. Where your values are set."" -VP Biden https://t.co/DQ99r0Od7e",341,902,87,2857
